epoch,lr-AdamW,step,train_acc,train_iou,train_loss,train_precision,train_sensitivity,train_specificity,val_acc,val_iou,val_loss,val_precision,val_sensitivity,val_specificity
,0.0001,100,,,,,,,,,,,,
50,,101,,,,,,,0.9523036479949951,0.4773727357387543,0.01928304135799408,0.9027135968208313,0.5032641887664795,0.9948598146438599
50,,101,0.9499914050102234,0.4618055522441864,0.019302627071738243,0.8064332008361816,0.5193765759468079,0.9887726306915283,,,,,,
,0.0001,102,,,,,,,,,,,,
51,,103,,,,,,,0.952904224395752,0.4843619763851166,0.019090676680207253,0.9027169346809387,0.5110372304916382,0.9947806596755981
51,,103,0.9506546854972839,0.4684444069862366,0.019039040431380272,0.8098211884498596,0.5263477563858032,0.9888678789138794,,,,,,
,0.0001,104,,,,,,,,,,,,
52,,105,,,,,,,0.9550344347953796,0.5151766538619995,0.01783275231719017,0.8854908347129822,0.551948070526123,0.9932355284690857
52,,105,0.9513649940490723,0.4803386926651001,0.018988536670804024,0.803838849067688,0.5441188216209412,0.9880416393280029,,,,,,
,0.0001,106,,,,,,,,,,,,
53,,107,,,,,,,0.9558429718017578,0.5297322869300842,0.017327191308140755,0.8715589046478271,0.5745882987976074,0.9919750690460205
53,,107,0.9521755576133728,0.5037813186645508,0.018524589017033577,0.7792021632194519,0.5876738429069519,0.9850026965141296,,,,,,
,0.0001,108,,,,,,,,,,,,
54,,109,,,,,,,0.9561293125152588,0.5365123748779297,0.017172809690237045,0.8626431822776794,0.5866265296936035,0.9911476373672485
54,,109,0.9519995450973511,0.5029270052909851,0.018463125452399254,0.7768972516059875,0.587824285030365,0.9847972393035889,,,,,,
,0.0001,110,,,,,,,,,,,,
55,,111,,,,,,,0.9553810358047485,0.52159583568573,0.017550375312566757,0.8789652585983276,0.5619581341743469,0.9926663637161255
55,,111,0.9523441195487976,0.49573543667793274,0.018418896943330765,0.7976335883140564,0.5670552849769592,0.9870433211326599,,,,,,
,0.0001,112,,,,,,,,,,,,
56,,113,,,,,,,0.9554571509361267,0.5195392966270447,0.017636865377426147,0.8869170546531677,0.5563960075378418,0.9932767748832703
56,,113,0.9513322114944458,0.484494149684906,0.018419068306684494,0.7950865030288696,0.5536229014396667,0.9871500134468079,,,,,,
,0.0001,114,,,,,,,,,,,,
57,,115,,,,,,,0.9546923041343689,0.5061476826667786,0.018317893147468567,0.8997138142585754,0.5364106297492981,0.9943335652351379
57,,115,0.9533261656761169,0.5083019137382507,0.017835859209299088,0.7968060374259949,0.5840015411376953,0.986587643623352,,,,,,
,0.0001,116,,,,,,,,,,,,
58,,117,,,,,,,0.9547322392463684,0.5067976713180542,0.018216606229543686,0.8991740942001343,0.5373333096504211,0.9942898154258728
58,,117,0.9529068470001221,0.5067980289459229,0.01834332011640072,0.7899807691574097,0.5857135653495789,0.9859763383865356,,,,,,
,0.0001,118,,,,,,,,,,,,
59,,119,,,,,,,0.9559024572372437,0.5250840187072754,0.017395466566085815,0.8857979774475098,0.5632115602493286,0.993118405342102
59,,119,0.9542094469070435,0.5095618963241577,0.01816660538315773,0.8157306909561157,0.5758460164070129,0.9882848858833313,,,,,,
,0.0001,120,,,,,,,,,,,,
60,,121,,,,,,,0.9563289880752563,0.532213032245636,0.017195530235767365,0.8797833323478699,0.573952853679657,0.9925673604011536
60,,121,0.9524649381637573,0.4995078146457672,0.01817469857633114,0.7933537364006042,0.5742180347442627,0.9865298867225647,,,,,,
,5e-05,122,,,,,,,,,,,,
61,,123,,,,,,,0.9568150043487549,0.5389596819877625,0.016925813630223274,0.8766831159591675,0.5831708312034607,0.9922258257865906
61,,123,0.9530549049377441,0.5062286257743835,0.018070297315716743,0.7944185733795166,0.5825436115264893,0.9864232540130615,,,,,,
,5e-05,124,,,,,,,,,,,,
62,,125,,,,,,,0.9571148753166199,0.5416414737701416,0.01675700768828392,0.8787122368812561,0.5854079127311707,0.9923421740531921
62,,125,0.953216552734375,0.511519193649292,0.017773771658539772,0.7883315086364746,0.5929584503173828,0.9856614470481873,,,,,,
,5e-05,126,,,,,,,,,,,,
63,,127,,,,,,,0.9572708606719971,0.5431504249572754,0.01671561785042286,0.8794646263122559,0.5868354439735413,0.9923776388168335
63,,127,0.9534944295883179,0.5221237540245056,0.017631927505135536,0.7756396532058716,0.6150075793266296,0.9839786291122437,,,,,,
,5e-05,128,,,,,,,,,,,,
64,,129,,,,,,,0.9575210213661194,0.5475892424583435,0.01657850109040737,0.8752661943435669,0.5939382314682007,0.9919783473014832
64,,129,0.9539986848831177,0.5261639356613159,0.017736615613102913,0.7793377041816711,0.6182733178138733,0.9842342138290405,,,,,,
,5e-05,130,,,,,,,,,,,,
65,,131,,,,,,,0.9574871063232422,0.5479174256324768,0.016541892662644386,0.8733730912208557,0.5952003598213196,0.9918215870857239
65,,131,0.9530634880065918,0.5093857645988464,0.017839180305600166,0.7887821793556213,0.5898411870002747,0.985775351524353,,,,,,
,5e-05,132,,,,,,,,,,,,
66,,133,,,,,,,0.9574645161628723,0.5476081967353821,0.016597239300608635,0.8735058903694153,0.5947738885879517,0.9918372631072998
66,,133,0.9543274641036987,0.512639045715332,0.017413051798939705,0.8123897314071655,0.581478476524353,0.9879063367843628,,,,,,
,5e-05,134,,,,,,,,,,,,
67,,135,,,,,,,0.9575315713882446,0.5479301810264587,0.016601979732513428,0.8746830821037292,0.5946084856987,0.991926372051239
67,,135,0.9539885520935059,0.5180366635322571,0.01776532642543316,0.7937923669815063,0.5985909104347229,0.9859957098960876,,,,,,
,5e-05,136,,,,,,,,,,,,
68,,137,,,,,,,0.9574863910675049,0.5462624430656433,0.016629772260785103,0.8777427673339844,0.5912485718727112,0.9921953082084656
68,,137,0.9537243843078613,0.5137390494346619,0.017511986196041107,0.7957796454429626,0.5917564630508423,0.9863232970237732,,,,,,
,5e-05,138,,,,,,,,,,,,
69,,139,,,,,,,0.9572911858558655,0.5425313115119934,0.016754351556301117,0.8817672729492188,0.5850945115089417,0.992564857006073
69,,139,0.9540831446647644,0.5178371667861938,0.017455987632274628,0.7963443398475647,0.5968827605247498,0.9862526655197144,,,,,,
,5e-05,140,,,,,,,,,,,,
70,,141,,,,,,,0.9575768113136292,0.54771488904953,0.016556940972805023,0.8766297101974487,0.5934594869613647,0.9920847415924072
70,,141,0.9547715187072754,0.5295071005821228,0.017192771658301353,0.7902480363845825,0.6160961389541626,0.9852726459503174,,,,,,
,5e-05,142,,,,,,,,,,,,
71,,143,,,,,,,0.9577056765556335,0.5500032305717468,0.016479935497045517,0.8744693994522095,0.5971501469612122,0.9918760657310486
71,,143,0.9548118710517883,0.5293317437171936,0.017223535105586052,0.7914791107177734,0.6151130795478821,0.9854052066802979,,,,,,
,5e-05,144,,,,,,,,,,,,
72,,145,,,,,,,0.9579143524169922,0.5536375045776367,0.01636493392288685,0.871186375617981,0.6029995679855347,0.9915502071380615
72,,145,0.9549442529678345,0.5237171053886414,0.017069002613425255,0.8052864074707031,0.599652111530304,0.986941933631897,,,,,,
,5e-05,146,,,,,,,,,,,,
73,,147,,,,,,,0.9582248330116272,0.558349072933197,0.016210244968533516,0.8681472539901733,0.6100849509239197,0.9912185668945312
73,,147,0.9546868801116943,0.52549147605896,0.017173007130622864,0.7958143353462219,0.6073836088180542,0.9859650731086731,,,,,,
,5e-05,148,,,,,,,,,,,,
74,,149,,,,,,,0.9582926630973816,0.5576600432395935,0.01619109697639942,0.8719666004180908,0.6073952913284302,0.9915477633476257
74,,149,0.9542502760887146,0.5188627243041992,0.017265144735574722,0.798279345035553,0.5971583724021912,0.9864100217819214,,,,,,
,5e-05,150,,,,,,,,,,,,
75,,151,,,,,,,0.9581803679466248,0.5550825595855713,0.016254914924502373,0.8753935098648071,0.6027035713195801,0.9918694496154785
75,,151,0.9550496935844421,0.5339066982269287,0.017129631713032722,0.7883816957473755,0.623221755027771,0.9849342107772827,,,,,,
,5e-05,152,,,,,,,,,,,,
76,,153,,,,,,,0.9576898217201233,0.5463322997093201,0.01653188467025757,0.8838622570037842,0.5885850191116333,0.992670476436615
76,,153,0.9546996355056763,0.5189800262451172,0.01724221743643284,0.8087725043296814,0.5915707945823669,0.9874030947685242,,,,,,
,5e-05,154,,,,,,,,,,,,
